product_id,product_name,category,brand,retail_price,cost,times_ordered,total_revenue,total_profit,pct_of_margin,avg_sale_price,avg_discount_pct,product_classification
21114,Diesel Men's Shioner Skinny Straight Leg Jean,Jeans,Diesel,368,184.74,6,2208,1099.58,49.8,368,100,Niche Premium
19736,Men's Cableknit Cashmere Sweater,Sweaters,Nantucket Brand,195,95.55,11,2145,1093.95,51,195,100,Niche Premium
3679,Parker Women's Cap Sleeve Beaded Dress,Dresses,Parker,352,170.02,6,2112,1091.9,51.7,352,100,Niche Premium
22664,Carhartt Mens Duck Bib Quilt Lined,Pants,Carhartt,289.95,134.25,7,2029.65,1089.92,53.7,289.95,100,Niche Premium
17106,True Religion Men's TRBJ Flatlock Raw Edge Hoodie,Fashion Hoodies & Sweatshirts,True Religion,293.33,172.48,9,2639.97,1087.67,41.2,293.33,100,Niche Premium
7538,Helene Berman Women's Tuxedo Front Sequin Trim Blazer,Blazers & Jackets,Helene Berman,224,88.48,8,1792,1084.16,60.5,224,100,Niche Premium
24246,Boston Harbour Men's Button Front Walker Jacket,Outerwear & Coats,Boston Harbour,247.5,112.12,8,1980,1083.06,54.7,247.5,100,Niche Premium
19849,Scotch & Soda Men's Japanese Styled Blazer,Suits & Sport Coats,Scotch & Soda,250,95.75,7,1750,1079.75,61.7,250,100,Niche Premium
20436,Paul Fredrick 100% Wool Double-Breasted Peak Lapel Houndstooth Suit,Suits & Sport Coats,Paul Fredrick,374.5,158.79,5,1872.5,1078.56,57.6,374.5,100,Niche Premium
20234,Calvin Klein Mens Black Pinstripe Slim Fit Wool Cashmere Suit,Suits & Sport Coats,Calvin Klein,259.99,106.08,7,1819.93,1077.4,59.2,259.99,100,Niche Premium
24023,Barbour Classic Bedale Jacket / Barbour Active Classic Bedale Jacket,Outerwear & Coats,Barbour,379,163.73,5,1895,1076.36,56.8,379,100,Niche Premium
8313,Maison Scotch Women's Parka with Wired Hood,Outerwear & Coats,Maison Scotch,258.75,124.46,8,2070,1074.33,51.9,258.75,100,Niche Premium
3553,Trina Turk Women's Baroness Dress,Dresses,Trina Turk,398,183.48,5,1990,1072.61,53.9,398,100,Niche Premium
21616,G-Star Men's Attacc Straight Vintage Jean,Jeans,G-Star,210,102.9,10,2100,1071,51,210,100,Niche Premium
8435,Arc'teryx Women's Caliber Cardigan,Outerwear & Coats,Arc'teryx,699,342.51,3,2097,1069.47,51,699,100,Niche Premium
24357,Michael Kors Men's Marlow Wool-Blend Single-Breasted Fitted Top Coat,Outerwear & Coats,Michael Kors,255,102.26,7,1785,1069.21,59.9,255,100,Niche Premium
24312,Helly Hansen Velocity Insulated Ski Jacket Mens,Outerwear & Coats,Helly Hansen,280,127.4,7,1960,1068.2,54.5,280,100,Niche Premium
23859,Michael Kors Men's Brentwood Newsboy Coat,Outerwear & Coats,Michael Kors,149.99,68.1,13,1949.87,1064.63,54.6,149.99,100,Niche Premium
21533,Ralph Lauren Double RL RRL Men Slim Bootcut Jeans - Made in USA,Jeans,Ralph Lauren,355,203.06,7,2485,1063.58,42.8,355,100,Niche Premium
23850,Spiewak Men's Systems Field Jacket,Outerwear & Coats,Spiewak,346,168.85,6,2076,1062.91,51.2,346,100,Niche Premium
8369,DKNYC Women's Long Sleeve Real Leather Front Cozy,Outerwear & Coats,DKNYC,299,121.99,6,1794,1062.05,59.2,299,100,Niche Premium
28380,Oakley Men's Flak Jacket Iridium Golf Sunglasses,Accessories,Oakley,150,53.85,11,1650,1057.65,64.1,150,100,Niche Premium
8843,United Face Womens Black Fox Fur Trim Hooded Leather Coat,Outerwear & Coats,United Face,339,163.06,6,2034,1055.65,51.9,339,100,Niche Premium
21563,RMC Martin Ksohoh jeans Tsunami Wave with Painted Logo jeans REDM1473,Jeans,RMC Martin Ksohoh,272,140.08,8,2176,1055.36,48.5,272,100,Niche Premium
20683,True Religion Men's Bobby Zipper Jean,Jeans,True Religion,268,151.15,9,2412,1051.63,43.6,268,100,Niche Premium
19805,Tommy Hilfiger Men's Two Button Trim Fit 100% Wool Suit Separate Coat,Suits & Sport Coats,Tommy Hilfiger,229.99,99.36,8,1839.92,1045.07,56.8,229.99,100,Niche Premium
20051,Tommy Hilfiger Men's Slim Stripe Trim Fit Suit,Suits & Sport Coats,Tommy Hilfiger,259.99,110.76,7,1819.93,1044.64,57.4,259.99,100,Niche Premium
24069,Marc New York by Andrew Marc Men's Nolan Natural Rugged Lamb Open Bottom Jacket,Outerwear & Coats,Marc New York by Andrew Marc,284.75,135.83,7,1993.25,1042.47,52.3,284.75,100,Niche Premium
20471,LINCS DC &Co Men's Double Knit Blazer,Suits & Sport Coats,LINCS DC & Co,276.5,103.13,6,1659,1040.19,62.7,276.5,100,Niche Premium
8261,Jones New York Women's Hidden Snap Notch Collar Coat,Outerwear & Coats,Jones New York,599,253.38,3,1797,1036.87,57.7,599,100,Niche Premium
7327,Cluny Women's Printed Skirt,Skirts,Cluny,248,99.94,7,1736,1036.39,59.7,248,100,Niche Premium
19162,Zimmerli/GranSasso ExtraFine Merino Wool Mock Turtleneck Sweater,Sweaters,Zimmerli of Switzerland,186.95,93.1,11,2056.45,1032.34,50.2,186.95,100,Niche Premium
1766,FactoryExtreme Arctic Freeze Women's Black Bomber Leather Jacket with Hoodie,Fashion Hoodies & Sweatshirts,FactoryExtreme,248.98,120.51,8,1991.84,1027.79,51.6,248.98,100,Niche Premium
21566,Earnest Sewn Men's Fuller Relaxed Straight Leg Jean,Jeans,Earnest Sewn,195,101.59,11,2145,1027.46,47.9,195,100,Niche Premium
20288,Kenneth Cole New York Men's Two Button Blazer,Suits & Sport Coats,Kenneth Cole New York,169.5,67.12,10,1695,1023.78,60.4,169.5,100,Niche Premium
1072,Autumn Cashmere Women's New Rib Drape,Sweaters,Autumn Cashmere,286,115.54,6,1716,1022.74,59.6,286,100,Niche Premium
24337,Barbour International Motorcycle Jacket / Barbour International Motorcycle Jacket,Outerwear & Coats,Barbour,449,193.52,4,1796,1021.92,56.9,449,100,Niche Premium
1052,Magaschoni Women's 100% Cashmere Cable Sweater Jacket,Sweaters,Magaschoni,588,247.55,3,1764,1021.36,57.9,588,100,Niche Premium
23853,Icebreaker Men's Kodiak Zip Jacket,Outerwear & Coats,Icebreaker,250,122.5,8,2000,1020,51,250,100,Niche Premium
24328,Diesel Men's Wittory Jacket,Outerwear & Coats,Diesel,239.86,94.26,7,1679.02,1019.17,60.7,239.86,100,Niche Premium
23735,Columbia Men's Rare Earth Interchange Jacket,Outerwear & Coats,Columbia,280,134.96,7,1960,1015.28,51.8,280,100,Niche Premium
8386,Cole Haan Women's Vintage Leather Jacket,Outerwear & Coats,Cole Haan,347.5,144.56,5,1737.5,1014.7,58.4,347.5,100,Niche Premium
20238,Mantoni 2 Button Men's Suit Solid White Linen Notch Lapel,Suits & Sport Coats,Mantoni,199.95,87.38,9,1799.55,1013.15,56.3,199.95,100,Niche Premium
1465,Mara Hoffman Women's Intarsia Pullover,Sweaters,Mara Hoffman,314.55,145.95,6,1887.3,1011.59,53.6,314.55,100,Niche Premium
24137,Sitka Gear Men's Softshell Jacket,Outerwear & Coats,Sitka Gear,279,110.48,6,1674,1011.1,60.4,279,100,Niche Premium
28408,Oakley Men's Tightrope Metal Sunglasses,Accessories,Oakley,130,45.76,12,1560,1010.88,64.8,130,100,Niche Premium
20420,Paul Fredrick Herringbone Wool Blend Double-Breasted Suit,Suits & Sport Coats,Paul Fredrick,424.5,171.92,4,1698,1010.31,59.5,424.5,100,Niche Premium
8449,Women's Knee Length Overcoat in Pure Cashmere,Outerwear & Coats,Cashmere Boutique,399,197.11,5,1995,1009.47,50.6,399,100,Niche Premium
24401,Men's Full Length Overcoat in Pure Cashmere,Outerwear & Coats,Cashmere Boutique,449,196.66,4,1796,1009.35,56.2,449,100,Niche Premium
20230,Paul Fredrick Wool \ Silk Three-Button Houndstooth Sportcoat,Suits & Sport Coats,Paul Fredrick,269.5,101.33,6,1617,1009.01,62.4,269.5,100,Niche Premium
28971,Costa Del Mar - Blackfin - Camo Frame-580 Green Mirror Glass Polarized Lenses,Accessories,Costa Del Mar,259,115,7,1813,1008.03,55.6,259,100,Niche Premium
3855,French Connection Women's Solar Heat Dress,Dresses,French Connection,398,196.61,5,1990,1006.94,50.6,398,100,Niche Premium
4405,True Religion Women's Becky Petite Women Jean,Jeans,True Religion,198,97.42,10,1980,1005.84,50.8,198,100,Niche Premium
20342,Jones New York Men's Two Button Double Pleated Tuxedo,Suits & Sport Coats,Jones New York,199.99,75.2,8,1599.92,998.35,62.4,199.99,100,Niche Premium
21117,True Religion Men's Ricky Super T Straight Jean,Jeans,True Religion,319,176.41,7,2233,998.15,44.7,319,100,Niche Premium
14700,A Pea in the Pod Collection: 7 For All Mankind Petite Secret Fit Belly(r) Stretch Fabric Boot Cut Maternity Jeans,Maternity,7 For All Mankind,198,87.12,9,1782,997.92,56,198,100,Niche Premium
17289,True Religion Men's TRBJ Power Through Peace Flatlock Hoodie,Fashion Hoodies & Sweatshirts,True Religion,293.33,150.77,7,2053.31,997.91,48.6,293.33,100,Niche Premium
28661,Oakley Men's Plaintiff Aviator Polarized Sunglasses,Accessories,Oakley,200,89.4,9,1800,995.4,55.3,200,100,Niche Premium
20458,Paul Fredrick Cotton Velvet Two-Button Houndstooth Sportcoat,Suits & Sport Coats,Paul Fredrick,269.5,104.03,6,1617,992.84,61.4,269.5,100,Niche Premium
20071,Paul Fredrick Madras Cotton Two-Button Sportcoat,Suits & Sport Coats,Paul Fredrick,199.5,76.21,8,1596,986.33,61.8,199.5,100,Niche Premium
21531,Diesel Men's Safado Slim Straight-Leg Jean,Jeans,Diesel,325,160.87,6,1950,984.75,50.5,325,100,Niche Premium
3454,BCBGMAXAZRIA Women's Gisela Criss Cross Foil Print Dress,Dresses,BCBGMAXAZRIA,368,171.12,5,1840,984.4,53.5,368,100,Niche Premium
3662,Eva Franco Women's Alexa V-Neck Dress,Dresses,Eva Franco,270,129.6,7,1890,982.8,52,270,100,Niche Premium
16558,Robert Graham Men's Crossjack,Tops & Tees,Robert Graham,268,145.26,8,2144,981.95,45.8,268,100,Niche Premium
24061,Men's Classic Sheepskin B-3 Bomber Jacket,Outerwear & Coats,Overland Sheepskin Co,595,270.73,3,1785,972.82,54.5,595,100,Niche Premium
7937,Anne Klein Collection Women's Shawl Collar Jacket,Blazers & Jackets,Anne Klein,223.97,85.11,7,1567.79,972.03,62,223.97,100,Niche Premium
21733,True Religion Men's Ricky Straight Corduroy Pant,Pants,True Religion,293.33,131.41,6,1759.98,971.51,55.2,293.33,100,Niche Premium
24428,The North Face Apex Bionic Mens Soft Shell Ski Jacket 2013,Outerwear & Coats,The North Face,903,419.9,2,1806,966.21,53.5,903,100,Niche Premium
8799,ILSE JACOBSEN Women's Rain 6b Soft Shell Coat,Outerwear & Coats,ILSE JACOBSEN,345,152.49,5,1725,962.55,55.8,345,100,Niche Premium
24186,Zero Restriction Men's Featherweight Traveler Jacket Removable Sleeve Rain Jacket,Outerwear & Coats,Zero Restriction,395,154.45,4,1580,962.22,60.9,395,100,Niche Premium
28375,Ray-Ban Men's RB3025 Aviator Large Metal Sunglasses,Accessories,Ray-Ban,194.95,75.06,8,1559.6,959.15,61.5,194.95,100,Niche Premium
28550,Tom Ford Marko FT0144 Sunglasses - 18V Shiny Rhodium (Blue Lens) - 58mm,Accessories,Tom Ford,296.45,104.65,5,1482.25,959.02,64.7,296.45,100,Niche Premium
8570,Merrell Women's Isadore Down Coat,Outerwear & Coats,Merrell,269.39,109.64,6,1616.34,958.49,59.3,269.39,100,Niche Premium
20631,True Religion Men's Bobby Zipper Jean,Jeans,True Religion,286,149.29,7,2002,956.96,47.8,286,100,Niche Premium
7608,Ulla Popken Plus Size Sequined Swing Jacket,Blazers & Jackets,Ulla Popken,169,62.7,9,1521,956.71,62.9,169,100,Niche Premium
23919,Woolrich Men's Elite Waterproof Breathable Tactical Parka Jacket,Outerwear & Coats,Woolrich,180.85,74.87,9,1627.65,953.8,58.6,180.85,100,Niche Premium
15956,BGSD Women's New Zealand Lambskin Leather Hooded Parka Coat with Fox Fur Trim in Black or Brown - Misses & Plus,Plus,BGSD,319.99,161.27,6,1919.94,952.29,49.6,319.99,100,Niche Premium
21649,AG Adriano Goldschmied The Hero Relaxed Fit Jean,Jeans,AG Adriano Goldschmied,185,90.09,10,1850,949.05,51.3,185,100,Niche Premium
8492,Women's Jane Sheepskin B-3 Bomber Jacket,Outerwear & Coats,Overland Sheepskin Co,595,279.05,3,1785,947.84,53.1,595,100,Niche Premium
19968,Country Corduroy Sport JacketÂ—with S-t-r-e-t-c-h / Regular,Suits & Sport Coats,Orvis,298,108.47,5,1490,947.64,63.6,298,100,Niche Premium
3456,Ted Baker Women's Gabbiey,Dresses,Ted Baker,235,116.56,8,1880,947.52,50.4,235,100,Niche Premium
19641,Lacoste Men's Club Cashmere Crewneck Sweater Blue,Sweaters,Lacoste,349.98,192.14,6,2099.88,947.05,45.1,349.98,100,Niche Premium
23958,Alpha Industries A-2 Goatskin Leather Jacket,Outerwear & Coats,Alpha Industries,318,128.79,5,1590,946.05,59.5,318,100,Niche Premium
19330,Barbour Storm Waterproof Sweater,Sweaters,Barbour,299,163.85,7,2093,946.04,45.2,299,100,Niche Premium
19140,Pendleton Men's Diamond Desert Shawl Collar Cardigan,Sweaters,Pendleton,188,93.44,10,1880,945.64,50.3,188,100,Niche Premium
3192,BCBGMAXAZRIA Women's Rivas Short Cocktail Dress With Cross Front,Dresses,BCBGMAXAZRIA,338,149.06,5,1690,944.71,55.9,338,100,Niche Premium
21193,True Religion Men's Ricky Straight Jean,Jeans,True Religion,321,163.71,6,1926,943.74,49,321,100,Niche Premium
3785,bebe Isis Sequin V-neck Feather Dress,Dresses,bebe,198,93.46,9,1782,940.9,52.8,198,100,Niche Premium
24019,Calvin Klein Men's Fashion Coat,Outerwear & Coats,Calvin Klein,199,81.79,8,1592,937.69,58.9,199,100,Niche Premium
7499,Yoana Baraschi Women's Gotham Tux Blazer,Blazers & Jackets,Yoana Baraschi,366,131.76,4,1464,936.96,64,366,100,Niche Premium
21618,Hudson Men's Wilde Relax Flap Pocket Straight Leg Jean,Jeans,Hudson,209,104.92,9,1881,936.74,49.8,209,100,Niche Premium
14934,A Pea in the Pod Collection: Joe's Jeans Cigarette Secret Fit Belly(r) 5 Pocket Skinny Leg Maternity Jeans,Maternity,Joe's Jeans,185,81.03,9,1665,935.73,56.2,185,100,Niche Premium
24195,Marc New York by Andrew Marc Men's Nucky Natural Rugged Lamb Bomber Jacket with Shearling Collar,Outerwear & Coats,Marc New York by Andrew Marc,429,195.62,4,1716,933.5,54.4,429,100,Niche Premium
14272,Ray-Ban Wayfarer 89476 Polarized Wayfarer SunglassesMatte Havana55 mm,Accessories,Ray-Ban,175,72.1,9,1575,926.1,58.8,175,100,Niche Premium
19697,Diesel Men's K-Air Sweater,Sweaters,Diesel,175,82.43,10,1750,925.75,52.9,175,100,Niche Premium
19969,FactoryExtreme Showman Men's Brown Biker Leather Jacket,Suits & Sport Coats,FactoryExtreme,248.98,94.86,6,1493.88,924.71,61.9,248.98,100,Niche Premium
8782,Outdoor Research Women's Igneo Jacket,Outerwear & Coats,Outdoor Research,279.95,125.98,6,1679.7,923.84,55,279.95,100,Niche Premium
7805,Robert Rodriguez Women's Double Breasted Blazer,Blazers & Jackets,Robert Rodriguez,247.39,93.51,6,1484.34,923.26,62.2,247.39,100,Niche Premium
21442,Diesel - Mens Larkee 008QM Jeans,Jeans,Diesel,185,92.69,10,1850,923.15,49.9,185,100,Niche Premium
24296,Diesel Men's Weroker Jacket,Outerwear & Coats,Diesel,282.24,128.42,6,1693.44,922.92,54.5,282.24,100,Niche Premium
19075,Icebreaker Men's Orion Cardigan,Sweaters,Icebreaker,240,124.8,8,1920,921.6,48,240,100,Niche Premium
24174,Carhartt FRJ184 Flame-Resistant Duck Active Quilt-Lined Jac,Outerwear & Coats,Carhartt,254.95,101.47,6,1529.7,920.88,60.2,254.95,100,Niche Premium
7963,MAXSTUDIO TAILORED JACKET,Blazers & Jackets,MAXSTUDIO,198,66.53,7,1386,920.3,66.4,198,100,Niche Premium
8584,Mountain Hardwear Women's Citilicious Coat,Outerwear & Coats,Mountain Hardwear,300,147,6,1800,918,51,300,100,Niche Premium
20131,Ben Sherman Men's Plectrum Pique Jersey Blazer,Suits & Sport Coats,Ben Sherman,325,141.7,5,1625,916.5,56.4,325,100,Niche Premium
14207,Oakley Women's Restless Gretchen Bleiler Signature Sunglasses,Accessories,Oakley,190,75.62,8,1520,915.04,60.2,190,100,Niche Premium
27176,Derek Rose Men's Rich Dobby Striped Classic Pajama Set,Sleep & Lounge,Derek Rose,275,122.65,6,1650,914.1,55.4,275,100,Niche Premium
8017,Ed Garments Women's Fully lined Pinstripe Suit Coat. 6660,Blazers & Jackets,Ed Garments,166.99,65.46,9,1502.91,913.77,60.8,166.99,100,Niche Premium
978,Magaschoni Women's 100% Cashmere High Low Sweater,Sweaters,Magaschoni,318,135.47,5,1590,912.66,57.4,318,100,Niche Premium
24418,Mountain Hardwear Men's Exposure Parka,Outerwear & Coats,Mountain Hardwear,270,118.26,6,1620,910.44,56.2,270,100,Niche Premium
20258,7 Diamonds Men's Treviso,Suits & Sport Coats,7 Diamonds,325,143.32,5,1625,908.38,55.9,325,100,Niche Premium
8348,Columbia Womens Sleet To Street Parka,Outerwear & Coats,Columbia,249.95,120.48,7,1749.65,906.32,51.8,249.95,100,Niche Premium
20209,Tommy Hilfiger Men's 2 Button Side Vent Herringbone Trim Fit Sport Coat,Suits & Sport Coats,Tommy Hilfiger,218.49,89.14,7,1529.43,905.42,59.2,218.49,100,Niche Premium
23736,London Fog Men's Bogart Double Breasted Belted Trench Coat,Outerwear & Coats,London Fog,199.99,87,8,1599.92,903.95,56.5,199.99,100,Niche Premium
4929,Diesel Women's Louvboot Slim Flare Jean,Jeans,Diesel,198,97.61,9,1782,903.47,50.7,198,100,Niche Premium
20225,Mantoni 1 Button PEAK Lapel Men's Tuxedo Suit with Vest Solid Black 100% Virgin Wool,Suits & Sport Coats,Giorgio Fiorelli,249.95,99.48,6,1499.7,902.82,60.2,249.95,100,Niche Premium
20191,Paul Fredrick 100% Cotton Corduroy Coat,Suits & Sport Coats,Paul Fredrick,199.5,86.78,8,1596,901.74,56.5,199.5,100,Niche Premium
24177,Marc New York by Andrew Marc Men's Liam Smooth Lamb Car Coat with Bib,Outerwear & Coats,Marc New York by Andrew Marc,429,204.2,4,1716,899.18,52.4,429,100,Niche Premium
20168,7 Diamonds Men's Lovers In Japan Coat,Suits & Sport Coats,7 Diamonds,149,59.15,10,1490,898.47,60.3,149,100,Niche Premium
22670,Eddie Bauer First Ascent Heyburn 2.0 Pants,Pants,Eddie Bauer,219,90.67,7,1533,898.34,58.6,219,100,Niche Premium
8786,Roxy SNOW Women's Meridian,Outerwear & Coats,Roxy,225,96.75,7,1575,897.75,57,225,100,Niche Premium
21167,Hudson Men's Fletcher Relax Bootcut Jean,Jeans,Hudson,199,109.45,10,1990,895.5,45,199,100,Niche Premium
19827,Tommy Hilfiger Men's 2 Button Side Vent Trim Fit Suit with Flat Front Pant,Suits & Sport Coats,Tommy Hilfiger,258.99,109.81,6,1553.94,895.07,57.6,258.99,100,Niche Premium
1322,Pendleton The Portland Collection Women's Ram's Horn Knit Crew Neck Sweater,Sweaters,Pendleton,251.37,102.31,6,1508.22,894.37,59.3,251.37,100,Niche Premium
20004,Tommy Hilfiger Men's Trim Fit 2 Button Side Vent Mini Houndstooth Sport Coat,Suits & Sport Coats,Tommy Hilfiger,225,97.42,7,1575,893.03,56.7,225,100,Niche Premium
19981,Joseph Abboud Mens 2 Button Flat Front Navy Blue Pinstripe Wool Suit,Suits & Sport Coats,Joseph Abboud,199.99,88.6,8,1599.92,891.16,55.7,199.99,100,Niche Premium
20075,Calvin Klein Sportswear Men's Extreme Slim Fit Jacket,Suits & Sport Coats,Calvin Klein,198,86.72,8,1584,890.21,56.2,198,100,Niche Premium
19735,Filson Mens 11005LD Merino Wool Midweight Half Zip - Loden,Sweaters,Filson,198,99.2,9,1782,889.22,49.9,198,100,Niche Premium
20070,United Face Mens Classic Brown Italian Leather Blazer Jacket,Suits & Sport Coats,United Face,199,72.04,7,1393,888.73,63.8,199,100,Niche Premium
21142,True Religion Men's Ricky Super T Straight Stitch Jean,Jeans,True Religion,352,174.59,5,1760,887.04,50.4,352,100,Niche Premium
26845,Regency New York Men's Smoking Jacket Octavius Gray,Sleep & Lounge,Regency New York,299.95,122.68,5,1499.75,886.35,59.1,299.95,100,Niche Premium
24411,Marc New York by Andrew Marc Men's Sawyer Jacet,Outerwear & Coats,Marc New York by Andrew Marc,208.47,97.77,8,1667.76,885.58,53.1,208.47,100,Niche Premium
20058,Austin Reed Men's Signature Two Piece Suit,Suits & Sport Coats,Austin Reed,230.18,82.63,6,1381.08,885.27,64.1,230.18,100,Niche Premium
20232,Calvin Klein Body Mens Black Windowpane Slim Fit Wool Suit,Suits & Sport Coats,Calvin Klein,199.99,73.8,7,1399.93,883.36,63.1,199.99,100,Niche Premium
20239,Tallia Mens 2 Button Flat Front Dark Gray 3 Piece Check Suit,Suits & Sport Coats,Tallia,239.99,92.88,6,1439.94,882.68,61.3,239.99,100,Niche Premium
19898,Diesel Men's Jepphet Jacket,Suits & Sport Coats,Diesel,295,118.59,5,1475,882.05,59.8,295,100,Niche Premium
23849,Icebreaker Men's Sierra Full Zip Jacket,Outerwear & Coats,Icebreaker,209.99,84.63,7,1469.93,877.55,59.7,209.99,100,Niche Premium
3122,Alice & Trixie Women's Georgina Tunic,Dresses,Alice & Trixie,325,149.5,5,1625,877.5,54,325,100,Niche Premium
20240,Nautica Men's Suit Separate Jacket Grey Multi,Suits & Sport Coats,Nautica,129.99,50.31,11,1429.89,876.52,61.3,129.99,100,Niche Premium
20226,Silk Tweed Jacket / Long,Suits & Sport Coats,Orvis,249,103.09,6,1494,875.48,58.6,249,100,Niche Premium
20414,French Connection Men's Nostalgic Jacket,Suits & Sport Coats,French Connection,298,123.07,5,1490,874.63,58.7,298,100,Niche Premium
21253,Hudson Mens Saint Straight Leg Jean,Jeans,Hudson,154,74.54,11,1694,874.1,51.6,154,100,Niche Premium
8368,ANSAI Women's Mobile Warming Softshell Jacket,Outerwear & Coats,ANSAI,199.99,90.8,8,1599.92,873.56,54.6,199.99,100,Niche Premium
21290,True Religion Men's Joey Super T,Jeans,True Religion,249.99,125.24,7,1749.93,873.22,49.9,249.99,100,Niche Premium
787,Twelfth Street by Cynthia Vincent Women's Jacquard Cabin Sweater,Sweaters,Twelfth Street by Cynthia Vincent,297,122.36,5,1485,873.18,58.8,297,100,Niche Premium
24064,Woolrich Men's Langhorn Jacket,Outerwear & Coats,Woolrich,229,104.42,7,1603,872.03,54.4,229,100,Niche Premium
3793,Ella moss Women's Tiara Dress,Dresses,Ella Moss,248,102.67,6,1488,871.97,58.6,248,100,Niche Premium
24011,The North Face Men's Small - XLarge Nuptse 2 Jacket,Outerwear & Coats,The North Face,249.89,104.7,6,1499.34,871.12,58.1,249.89,100,Niche Premium
